År,Månednr,Ukenr,Dato,Ukedag,Selskapnr,Selskapnavn,Kundekategori_kd,Kundenr,Postnummer,Fylke,Rutenr,Parent Skift ID,Kjøreskift ID,Antall leveranser,Antall leveranser dagligvare,Antall leveranser SSH/service,Antall leveranser andre,Antall kunder,Antall leveranser i tidsvindu,Antall leveranser < 30 min før tidsvindu,Antall leveranser etter tidsvindu,Antall leveranser før tidsvindu,Leveringsvindu fra,Leveringsvindu til,Start Skanning,Start Levering,Stopp Levering,Antall dager for leveringen,Planlagt leveringstid (min),Leveringstid (min),Tidsforbruk kunde (min) pr.m3,Levert volum,Levert volum (m3),Volum Frukt og grønt,Volum Frukt og grønt - Egenprodusert,Volum Frukt og grønt - Ekstern Transitt,Volum Tørr,Volum Kjøl,Volum Frys,Vekt (kg),Leveringspresisjon utgående %,Leveringspresisjon før og i tidsvindu < 30 min før tidsvindu,Antall lastbærere skannet inn,Antall lastbærere skannet av,Antall lastbærere,Skannet inn på bil %,Skannet ut av bil %,Drivstofftype,Gyldig regnr flg,Ressursnavn (bil),Temperatur på bil (frys),Temperatur på bil (kjøl),KJEDESTYRING,FLESLAND_KATEGORI,delivery_delay_minutes
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,376228.0,5420.0,Hordaland,5132,5566280.0,5566281.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 06:01:34,2025-04-25 16:01:34,2025-04-25 12:40:02,2025-04-25 12:38:19,2025-04-25 12:41:06,0.0,8.75,2.783333333333333,13.169183794491335,211.352,0.211352,0.0,0.0,0.0,211.352,0.0,0.0,134.548,1.0,1.0,0.0,1.0,1.0,0.0,1.0,DIESEL,Ja,SD90650,-20.0,2.0,,Eksterne grossister,-5.966666666666667
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,378570.0,4260.0,Rogaland,2131,5555112.0,5555113.0,1.0,1.0,,,1.0,,,1.0,,2025-04-22 07:00:00,2025-04-22 10:45:00,2025-04-22 12:08:29,2025-04-22 12:08:06,2025-04-22 12:31:51,0.0,23.416666666666668,23.75,3.3145926960109864,7165.2846,7.1652846,2296.769,2296.769,0.0,2069.415,1196.4136,1602.687,2713.66,,,11.0,11.0,11.0,1.0,1.0,DIESEL,Ja,RL33082,-20.8,2.2,,Eksterne grossister,0.3333333333333321
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,378570.0,4260.0,Rogaland,5602,5571496.0,5571497.0,1.0,1.0,,,1.0,,,1.0,,2025-04-25 07:00:00,2025-04-25 11:45:00,2025-04-25 12:05:27,2025-04-25 12:05:04,2025-04-25 12:20:05,0.0,25.1,15.016666666666667,2.024790100729734,7416.4066,7.4164066,1232.88,1232.88,0.0,2911.7396,1594.886,1676.901,2655.866,,,10.0,10.0,10.0,1.0,1.0,GASS,Ja,GA13088,-20.0,2.0,,Eksterne grossister,-10.083333333333334
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,379420.0,4011.0,Rogaland,2034,5554988.0,5554989.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 07:58:51,2025-04-22 07:58:14,2025-04-22 08:09:06,0.0,24.566666666666663,10.866666666666667,1.4436197537806432,7527.3746,7.5273746,6513.229,3633.229,2880.0,0.0,1014.1456,0.0,2454.146,1.0,1.0,10.0,10.0,10.0,1.0,1.0,DIESEL,Ja,RL56208,,2.0,,Eksterne grossister,-13.699999999999996
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,379420.0,4011.0,Rogaland,2251,5555120.0,5555121.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 14:00:00,2025-04-22 15:30:00,2025-04-22 14:52:24,2025-04-22 14:49:41,2025-04-22 15:16:59,0.0,23.716666666666665,27.3,5.119857361149,5332.1798,5.3321798,412.232,412.232,0.0,4151.6968,768.251,0.0,1506.669,1.0,1.0,11.0,11.0,11.0,1.0,1.0,GASS,Ja,GA12368,,3.0,,Eksterne grossister,3.583333333333336
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,379420.0,4011.0,Rogaland,5251,5566352.0,5566353.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 13:30:00,2025-04-25 15:00:00,2025-04-25 14:09:10,2025-04-25 14:08:54,2025-04-25 14:39:14,0.0,35.05,30.33333333333333,3.6910194859464434,8218.145,8.218145,1814.649,1814.649,0.0,5829.511,562.77,11.215,2724.563,1.0,1.0,11.0,11.0,11.0,1.0,1.0,GASS,Ja,GA13091,-18.0,3.0,,Eksterne grossister,-4.716666666666669
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,379420.0,4011.0,Rogaland,5253,5566258.0,5566259.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 13:30:00,2025-04-25 15:00:00,2025-04-25 14:58:02,2025-04-25 14:56:40,2025-04-25 15:04:13,0.0,13.783333333333331,7.55,5.400178241644744,1398.102,1.3981020000000002,0.0,0.0,0.0,0.0,0.0,1398.102,375.301,1.0,1.0,0.0,1.0,1.0,0.0,1.0,DIESEL,Ja,RK98363,-18.0,3.0,,Eksterne grossister,-6.233333333333332
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,392639.0,4160.0,Rogaland,2148,5555016.0,5555017.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 08:00:00,2025-04-22 12:00:00,2025-04-22 10:07:49,2025-04-22 10:07:36,2025-04-22 12:01:44,0.0,38.083333333333336,114.13333333333334,8.914388065504735,12803.2718,12.8032718,8008.749,3208.749,4800.0,3276.572,1517.9508,0.0,4238.764,1.0,1.0,15.0,15.0,15.0,1.0,1.0,ELEKTRISK,Ja,EJ26179,,3.0,,Eksterne grossister,76.05000000000001
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,392639.0,4160.0,Rogaland,5148,5566346.0,5566347.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 08:00:00,2025-04-25 11:00:00,2025-04-25 09:50:09,2025-04-25 09:46:29,2025-04-25 10:28:29,0.0,42.48333333333333,42.0,2.9331210684829294,14319.218,14.319218,3474.741,2514.741,960.0,7327.581,1839.043,1677.853,4031.699,1.0,1.0,16.0,16.0,16.0,1.0,1.0,ELEKTRISK,Ja,EJ26179,-22.0,3.0,,Eksterne grossister,-0.4833333333333272
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,408849.0,4014.0,Rogaland,2034,5554988.0,5554989.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 08:15:14,2025-04-22 08:15:05,2025-04-22 08:27:39,0.0,84.86666666666666,12.566666666666666,1.5433235145208235,8142.6004,8.142600400000001,6209.077,4289.077,1920.0,583.505,1350.0184,0.0,2778.752,1.0,1.0,10.0,10.0,10.0,1.0,1.0,DIESEL,Ja,RL56208,,2.0,,Eksterne grossister,-72.3
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,408849.0,4014.0,Rogaland,2252,5555114.0,5555115.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 14:15:00,2025-04-22 15:45:00,2025-04-22 14:41:29,2025-04-22 14:37:51,2025-04-22 15:33:37,0.0,126.71666666666668,55.766666666666666,4.361301612400578,12786.7026,12.7867026,300.383,300.383,0.0,9499.6036,1148.107,1838.609,3038.096,1.0,1.0,16.0,16.0,16.0,1.0,1.0,DIESEL,Ja,RL14306,-20.0,2.0,,Eksterne grossister,-70.95000000000002
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,408849.0,4014.0,Rogaland,5252,5566344.0,5566345.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 13:45:00,2025-04-25 15:15:00,2025-04-25 14:50:28,2025-04-25 14:40:45,2025-04-25 15:15:05,0.0,89.7,34.333333333333336,4.46587091263983,7687.9368,7.6879368,3001.411,3001.411,0.0,3202.75,1483.7758,0.0,2466.019,1.0,1.0,12.0,12.0,12.0,1.0,1.0,DIESEL,Ja,RL14306,,2.0,,Eksterne grossister,-55.36666666666667
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,412197.0,4025.0,Rogaland,2031,5555106.0,5555107.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 06:55:41,2025-04-22 06:55:36,2025-04-22 07:09:24,0.0,25.883333333333333,13.8,1.7373336792557723,7943.2064,7.9432064,6155.134,4235.134,1920.0,150.918,1637.1544,0.0,2680.458,1.0,1.0,11.0,11.0,11.0,1.0,1.0,GASS,Ja,GA13085,,3.0,,Eksterne grossister,-12.083333333333332
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,412197.0,4025.0,Rogaland,2490,5555030.0,5555031.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 14:30:00,2025-04-22 21:00:00,2025-04-22 20:29:01,2025-04-22 20:27:35,2025-04-22 20:54:40,0.0,30.25,25.73333333333333,2.4045720957431835,10701.8348,10.7018348,2327.589,2327.589,0.0,7232.2588,1141.987,0.0,3989.09,1.0,1.0,18.0,18.0,19.0,0.9473684210526316,0.9473684210526316,ELEKTRISK,Ja,EJ26179,-21.0,3.0,,Eksterne grossister,-4.516666666666669
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,412197.0,4025.0,Rogaland,5490,5566294.0,5566295.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 14:30:00,2025-04-25 21:00:00,2025-04-25 20:09:08,2025-04-25 20:07:51,2025-04-25 20:30:31,0.0,29.53333333333333,20.55,2.3109307248192046,8892.521,8.892521,2422.182,2422.182,0.0,4835.025,1635.314,0.0,2532.107,1.0,1.0,14.0,14.0,14.0,1.0,1.0,ELEKTRISK,Ja,EJ26179,-23.0,2.0,,Eksterne grossister,-8.98333333333333
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,419614.0,4100.0,Rogaland,2140,5555012.0,5555013.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 11:00:00,2025-04-22 08:25:05,2025-04-22 08:22:58,2025-04-22 09:21:30,0.0,52.43333333333333,58.53333333333333,2.8015204508791265,20893.4164,20.8934164,12591.429,7791.429,4800.0,3014.623,3127.2874,2160.077,6118.312,1.0,1.0,19.0,19.0,21.0,0.9047619047619048,0.9047619047619048,ELEKTRISK,Ja,EH92686,-22.0,3.0,,Eksterne grossister,6.100000000000001
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,419614.0,4100.0,Rogaland,5140,5566248.0,5566249.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 07:00:00,2025-04-25 11:00:00,2025-04-25 09:10:14,2025-04-25 09:09:05,2025-04-25 10:14:05,0.0,28.2,54.516666666666666,5.689463482376056,9582.04,9.58204,960.0,0.0,960.0,5673.192,2948.848,0.0,3453.07,1.0,1.0,11.0,11.0,11.0,1.0,1.0,ELEKTRISK,Ja,EH92686,,3.0,,Eksterne grossister,26.316666666666663
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,420463.0,4019.0,Rogaland,2154,5555026.0,5555027.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 12:02:02,2025-04-22 11:58:46,2025-04-22 12:26:18,0.0,26.65,27.53333333333333,5.069877271406293,5430.7692,5.430769199999999,4002.125,4002.125,0.0,146.011,1282.6332,0.0,2168.402,1.0,1.0,10.0,11.0,11.0,0.9090909090909092,1.0,GASS,Ja,GA13091,,3.0,,Eksterne grossister,0.8833333333333329
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,420463.0,4019.0,Rogaland,2245,5555130.0,5555131.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 17:00:00,2025-04-22 22:00:00,2025-04-22 16:32:28,2025-04-22 16:31:28,2025-04-22 17:34:26,0.0,52.68333333333333,62.96666666666667,2.868616359360407,21950.1874,21.9501874,996.39,996.39,0.0,18576.9314,1106.271,1270.595,7342.353,1.0,1.0,36.0,36.0,36.0,1.0,1.0,GASS,Ja,GA12804,-20.0,4.0,,Eksterne grossister,10.28333333333334
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,420463.0,4019.0,Rogaland,5455,5566324.0,5566325.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 17:00:00,2025-04-25 22:00:00,2025-04-25 19:00:02,2025-04-25 18:59:01,2025-04-25 19:20:34,0.0,27.6,21.55,4.1068638367865615,5247.313,5.247313,1071.708,1071.708,0.0,2928.849,1246.756,0.0,1890.953,1.0,1.0,9.0,9.0,9.0,1.0,1.0,ELEKTRISK,Ja,EJ26177,,4.0,,Eksterne grossister,-6.050000000000001
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,433888.0,5525.0,Rogaland,2134,5555078.0,5555079.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 10:45:36,2025-04-22 10:43:29,2025-04-22 11:17:47,0.0,23.85,34.3,4.788500718470556,7162.9936,7.1629936,5517.228,3597.228,1920.0,163.873,1481.8926,0.0,2607.628,1.0,1.0,10.0,10.0,10.0,1.0,1.0,DIESEL,Ja,SD99134,,3.0,,Eksterne grossister,10.449999999999996
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,433888.0,5525.0,Rogaland,2323,5555100.0,5555101.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 16:00:00,2025-04-22 22:00:00,2025-04-22 19:06:51,2025-04-22 19:05:17,2025-04-22 19:43:30,0.0,31.5,25.916666666666668,2.936053199365625,8827.0426,8.8270426,2592.327,2592.327,0.0,3428.2356,633.232,2173.248,2681.352,1.0,1.0,11.0,10.0,11.0,1.0,0.9090909090909092,GASS,Ja,GA13089,-22.0,4.0,,Eksterne grossister,-5.583333333333332
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,433888.0,5525.0,Rogaland,5139,5566284.0,5566285.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 07:01:00,2025-04-25 12:01:00,2025-04-25 10:13:53,2025-04-25 10:10:42,2025-04-25 10:24:36,0.0,16.616666666666667,13.9,3.725705518627589,3730.837,3.730837,0.0,0.0,0.0,3730.837,0.0,0.0,1791.78,1.0,1.0,3.0,3.0,3.0,1.0,1.0,GASS,Ja,GA12805,-22.0,2.0,,Eksterne grossister,-2.716666666666667
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,460451.0,4013.0,Rogaland,2152,5555088.0,5555089.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 09:45:00,2025-04-22 08:42:34,2025-04-22 08:42:05,2025-04-22 09:07:08,0.0,30.25,25.05,3.003303057880448,8340.8166,8.3408166,4143.026,4143.026,0.0,2986.5708,1199.3698,11.85,2725.63,1.0,1.0,11.0,11.0,13.0,0.8461538461538461,0.8461538461538461,GASS,Ja,GA13090,-20.9,3.0,,Eksterne grossister,-5.199999999999999
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,460576.0,4083.0,Rogaland,2124,5555006.0,5555007.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 09:59:50,2025-04-22 09:59:32,2025-04-22 10:07:15,0.0,25.45,7.716666666666667,3.3847953821741035,2279.803,2.279803,2154.822,2154.822,0.0,0.0,124.981,0.0,591.399,1.0,1.0,3.0,3.0,3.0,1.0,1.0,GASS,Ja,GA12802,,2.0,,Eksterne grossister,-17.733333333333334
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,460576.0,4083.0,Rogaland,2126,5555124.0,5555125.0,1.0,1.0,,,1.0,,,1.0,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 12:28:05,2025-04-22 12:25:55,2025-04-22 12:41:18,0.0,18.816666666666663,15.383333333333333,15.574299159912515,987.7384,0.9877384,0.0,0.0,0.0,153.4,834.3384,0.0,619.404,,,0.0,5.0,5.0,0.0,1.0,GASS,Ja,GA12806,,2.0,,Eksterne grossister,-3.43333333333333
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,460576.0,4083.0,Rogaland,2252,5555114.0,5555115.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 13:30:00,2025-04-22 15:00:00,2025-04-22 14:08:44,2025-04-22 14:03:48,2025-04-22 14:23:22,0.0,29.433333333333334,19.566666666666663,3.152598157110347,6206.521,6.206521,809.215,809.215,0.0,3907.529,1489.777,0.0,2210.336,1.0,1.0,10.0,10.0,10.0,1.0,1.0,DIESEL,Ja,RL14306,,3.0,,Eksterne grossister,-9.86666666666667
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,460576.0,4083.0,Rogaland,5252,5566344.0,5566345.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 12:45:00,2025-04-25 14:15:00,2025-04-25 13:47:53,2025-04-25 13:41:30,2025-04-25 14:25:15,0.0,38.03333333333333,43.75,4.0105592754702375,10908.703,10.908703,3079.764,3079.764,0.0,6969.969,796.599,62.371,2666.404,1.0,1.0,15.0,15.0,15.0,1.0,1.0,DIESEL,Ja,RL14306,-18.0,3.0,,Eksterne grossister,5.716666666666669
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,460774.0,4351.0,Rogaland,2033,5555108.0,5555109.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 07:49:31,2025-04-22 07:48:20,2025-04-22 08:06:17,0.0,20.28333333333333,17.95,2.7185798805097057,6602.712,6.602712,5049.015,3129.015,1920.0,177.778,1375.919,0.0,2377.205,1.0,1.0,12.0,12.0,12.0,1.0,1.0,DIESEL,Ja,RK89397,,3.0,,Eksterne grossister,-2.333333333333332
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,460774.0,4351.0,Rogaland,2235,5555022.0,5555023.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 11:45:00,2025-04-22 15:30:00,2025-04-22 12:13:59,2025-04-22 12:13:53,2025-04-22 12:37:30,0.0,24.75,23.616666666666667,2.5571648333437027,9235.4886,9.2354886,134.472,134.472,0.0,3624.3696,2342.808,3133.839,3204.253,1.0,1.0,11.0,11.0,11.0,1.0,1.0,GASS,Ja,GA13085,-18.0,3.0,,Eksterne grossister,-1.1333333333333329
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,460774.0,4351.0,Rogaland,5235,5566314.0,5566315.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 13:00:00,2025-04-25 14:45:00,2025-04-25 12:50:59,2025-04-25 12:50:44,2025-04-25 13:11:09,0.0,25.883333333333333,20.416666666666668,2.5246866956554284,8086.812,8.086812,2620.07,2475.344,144.726,3302.191,2164.551,0.0,2938.991,1.0,1.0,11.0,11.0,11.0,1.0,1.0,GASS,Ja,GA13085,,3.0,,Eksterne grossister,-5.466666666666665
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,460980.0,5550.0,Hordaland,2130,5555076.0,5555077.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 07:48:59,2025-04-22 07:47:33,2025-04-22 07:58:43,0.0,17.8,11.166666666666666,2.0408129945910294,5471.6756,5.471675599999999,4443.168,3483.168,960.0,0.0,1028.5076,0.0,1822.201,1.0,1.0,9.0,9.0,9.0,1.0,1.0,DIESEL,Ja,RL47300,,4.0,,Eksterne grossister,-6.633333333333335
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,460980.0,5550.0,Hordaland,2323,5555100.0,5555101.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 16:00:00,2025-04-22 22:00:00,2025-04-22 17:30:41,2025-04-22 17:29:58,2025-04-22 18:00:49,0.0,21.33333333333333,30.85,3.7970829049050434,8124.658,8.124658,35.173,35.173,0.0,4834.028,1063.136,2192.321,2987.727,1.0,1.0,10.0,10.0,10.0,1.0,1.0,GASS,Ja,GA13089,-23.0,4.0,,Eksterne grossister,9.516666666666673
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,460980.0,5550.0,Hordaland,5130,5566246.0,5566247.0,1.0,1.0,,,1.0,,,1.0,,2025-04-25 07:01:00,2025-04-25 12:01:00,2025-04-25 14:47:20,2025-04-25 14:43:25,2025-04-25 14:48:43,0.0,9.55,5.3,3.3872892291232737,1564.673,1.564673,0.0,0.0,0.0,1564.673,0.0,0.0,83.816,,,0.0,1.0,1.0,0.0,1.0,DIESEL,Ja,RL47300,-22.0,4.0,,Eksterne grossister,-4.250000000000001
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,470419.0,5545.0,Rogaland,2131,5555112.0,5555113.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 09:07:11,2025-04-22 09:01:58,2025-04-22 09:29:31,0.0,8.033333333333333,27.55,24.164326542412034,1140.1104,1.1401104,361.35,361.35,0.0,0.0,778.7604,0.0,664.873,1.0,1.0,5.0,5.0,5.0,1.0,1.0,DIESEL,Ja,RL33082,,2.0,,Eksterne grossister,19.516666666666666
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,470419.0,5545.0,Rogaland,2322,5555028.0,5555029.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 17:00:00,2025-04-22 22:45:00,2025-04-22 18:28:03,2025-04-22 18:26:24,2025-04-22 18:45:26,0.0,21.28333333333333,19.03333333333333,2.444793166430601,7785.253,7.785253,1199.626,1199.626,0.0,4257.837,1856.036,471.754,3050.552,1.0,1.0,9.0,9.0,9.0,1.0,1.0,DIESEL,Ja,RL42715,21.0,2.0,,Eksterne grossister,-2.25
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,470419.0,5545.0,Rogaland,5602,5571496.0,5571497.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 06:01:03,2025-04-25 16:01:03,,2025-04-25 10:29:35,2025-04-25 10:36:02,0.0,1.933333333333333,2.3,4.975027524880544,462.309,0.462309,0.0,0.0,0.0,462.309,0.0,0.0,218.006,1.0,1.0,0.0,0.0,1.0,0.0,0.0,GASS,Ja,GA13088,-21.0,2.0,,Eksterne grossister,0.3666666666666667
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,470476.0,4050.0,Rogaland,2128,5555132.0,5555133.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 10:45:28,2025-04-22 10:43:58,2025-04-22 11:09:46,0.0,20.266666666666666,25.8,9.971217963404236,2587.4472,2.5874472,692.921,629.921,63.0,154.829,1739.6972,0.0,1507.749,1.0,1.0,8.0,8.0,9.0,0.8888888888888888,0.8888888888888888,DIESEL,Ja,RK89399,,2.0,,Eksterne grossister,5.533333333333335
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,470476.0,4050.0,Rogaland,2231,5555020.0,5555021.0,1.0,1.0,,,1.0,,,1.0,,2025-04-22 13:00:00,2025-04-22 15:00:00,2025-04-22 15:12:57,2025-04-22 15:11:19,2025-04-22 15:36:30,0.0,22.816666666666663,25.183333333333334,4.795755714931647,5251.171,5.251171,1115.647,1115.647,0.0,2546.921,1372.268,216.335,1862.83,,,8.0,8.0,8.0,1.0,1.0,DIESEL,Ja,RK89397,-20.0,3.0,,Eksterne grossister,2.3666666666666707
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,470476.0,4050.0,Rogaland,5231,5566342.0,5566343.0,1.0,1.0,,,1.0,,,1.0,,2025-04-25 12:00:00,2025-04-25 13:30:00,2025-04-25 13:49:03,2025-04-25 13:48:26,2025-04-25 14:20:46,0.0,31.53333333333333,32.333333333333336,2.644016786813516,12228.8684,12.2288684,2935.114,2935.114,0.0,7406.904,1886.8504,0.0,5731.553,,,18.0,18.0,18.0,1.0,1.0,GASS,Ja,GA12802,,3.0,,Eksterne grossister,0.8000000000000043
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,470492.0,4262.0,Rogaland,2131,5555112.0,5555113.0,1.0,1.0,,,1.0,,,1.0,,2025-04-22 07:00:00,2025-04-22 12:00:00,2025-04-22 12:41:14,2025-04-22 12:39:39,2025-04-22 12:46:26,0.0,14.55,6.783333333333333,3.395430841297329,1997.7828,1.9977828,1640.507,1640.507,0.0,0.0,357.2758,0.0,659.448,,,4.0,4.0,4.0,1.0,1.0,DIESEL,Ja,RL33082,,,,Eksterne grossister,-7.7666666666666675
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,470492.0,4262.0,Rogaland,2322,5555028.0,5555029.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 17:00:00,2025-04-22 22:00:00,2025-04-22 17:39:14,2025-04-22 17:38:02,2025-04-22 18:02:16,0.0,23.53333333333333,24.23333333333333,2.9372533989920577,8250.338,8.250338,813.432,813.432,0.0,4006.289,1078.823,2351.794,2953.717,1.0,1.0,13.0,13.0,13.0,1.0,1.0,DIESEL,Ja,RL42715,-21.0,2.0,,Eksterne grossister,0.6999999999999993
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,478529.0,5542.0,Rogaland,2131,5555112.0,5555113.0,1.0,1.0,,,1.0,,,1.0,,2025-04-22 07:00:00,2025-04-22 08:45:00,2025-04-22 09:29:45,2025-04-22 09:29:33,2025-04-22 10:24:06,0.0,34.35,54.55,3.580747658273084,15234.2486,15.2342486,7623.392,5703.392,1920.0,3230.507,4380.3496,0.0,5032.758,,,15.0,16.0,16.0,0.9375,1.0,DIESEL,Ja,RL33082,,,,Eksterne grossister,20.2
2025,4.0,17.0,2025-04-25,Fredag,64.0,ASKO ROGALAND AS,1,478529.0,5542.0,Rogaland,5139,5566284.0,5566285.0,1.0,1.0,,,1.0,1.0,,,,2025-04-25 07:00:00,2025-04-25 08:45:00,2025-04-25 08:20:30,2025-04-25 08:19:10,2025-04-25 08:51:13,0.0,45.55,32.05,1.3149946679735705,24372.7224,24.3727224,5606.099,4646.099,960.0,11371.164,7395.4594,0.0,7455.557,1.0,1.0,24.0,23.0,24.0,1.0,0.9583333333333334,GASS,Ja,GA12805,,2.0,,Eksterne grossister,-13.5
2025,4.0,17.0,2025-04-22,Tirsdag,64.0,ASKO ROGALAND AS,1,490383.0,4345.0,Rogaland,2342,5555034.0,5555035.0,1.0,1.0,,,1.0,1.0,,,,2025-04-22 15:00:00,2025-04-22 22:00:00,2025-04-22 17:43:46,2025-04-22 17:43:36,2025-04-22 18:20:11,0.0,43.91666666666666,36.583333333333336,1.820314096947252,20097.2642,20.0972642,2647.231,2647.231,0.0,13169.2312,1318.39,2962.412,8188.054,1.0,1.0,30.0,31.0,31.0,0.967741935483871,1.0,GASS,Ja,GA12803,-23.0,3.0,,Eksterne grossister,-7.3333333333333215
